country,year,maternal_education_standardized,u5mr_standardized,prop_urban_standardized,vitA_standardized,incidence_standardized,mcv1_standardized
PRK,2013,0.984039433,-0.780540309,0.629109471,-0.666687779,0.477419417,-2.358068791
PRY,2013,0.779428512,-0.78356899,0.596801924,-0.074087264,0.732630304,-2.358068791
QAT,2013,1.307188712,-1.016777424,2.325905441,-1.198890535,0.343160253,-2.358068791
ROU,2013,1.465251188,-0.983461934,0.316295341,-0.269095842,0.42698071,-2.358068791
RUS,2013,1.955242462,-1.001634019,1.209166614,-1.42929361,0.485963889,-2.358068791
RWA,2013,-0.463161139,-0.356524974,-1.341202822,-0.008670053,0.942676406,-2.358068791
SAU,2013,0.755505282,-0.989519296,1.606939288,-1.198706393,0.670727719,-2.358068791
SDN,2013,-0.000293392,-0.086972368,-0.599159849,-0.520081402,1.003975733,-2.358068791
SEN,2013,-0.977543415,-0.305037397,-0.083314516,0.760079003,0.994833974,-2.358068791
SLB,2013,-0.372684625,-0.777511628,-1.140188041,-0.355853571,0.932914521,-2.358068791
SLE,2013,-0.870123999,0.994266737,-0.306599549,0.533231173,1.00620414,-2.358068791
SLV,2013,0.216895212,-0.889572824,0.948062483,-0.488309618,0.698394629,-2.358068791
SOM,2013,-0.959056129,1.021524865,-0.213351274,0.971858873,1.176691428,-2.358068791
SRB,2013,1.784043795,-1.039492531,0.384943278,-0.015185055,0.349377123,-2.358068791
STP,2013,0.027380779,-0.724509711,0.955769693,0.938479458,1.034081656,-2.358068791
SUR,2013,0.556238789,-0.819913161,0.86310394,-0.984118476,0.691584596,-2.358068791
SVK,2013,1.642518495,-1.045549893,0.325391641,-0.216442031,0.390138061,-2.358068791
SVN,2013,1.857160765,-1.101580491,0.289185679,-0.377681806,0.381291109,-2.358068791
SWZ,2013,0.491449479,-0.197519223,-1.070016586,-0.124712164,0.912881029,-2.358068791
SYC,2013,1.268477431,-0.924402655,0.343180956,-0.823248086,0.60201146,-2.358068791
SYR,2013,0.9148047,-0.457985786,0.253203764,-0.814599998,1.058966794,-2.358068791
TCD,2013,-1.301809207,0.914006691,-1.103668414,1.005918834,1.118082234,-2.358068791
TGO,2013,-0.525295632,0.081119426,-0.350288673,0.846589604,0.9659685,-2.358068791
THA,2013,0.856613409,-0.965289848,-0.03070833,-0.660981368,0.423394487,-2.358068791
TJK,2013,0.976100674,-0.547331875,-0.90915099,-0.254033665,0.893484527,-2.358068791
TKM,2013,0.859449545,-0.509473363,0.119313402,-0.847163584,0.805568882,-2.358068791
TLS,2013,-0.099922594,-0.323209483,-0.811018495,-0.377596408,0.876914743,-2.358068791
TON,2013,1.002665966,-0.953175124,-1.052854602,-0.392243622,0.895620463,-2.358068791
TTO,2013,1.314284849,-0.832027885,0.298057932,-1.104516705,0.536744045,-2.358068791
TUN,2013,0.516426971,-0.87897244,0.923820621,-1.406943787,0.668588491,-2.358068791
TUR,2013,1.021761844,-0.921373974,1.149480549,-0.696359372,0.591577948,-2.358068791
TUV,2013,0.691030633,-0.72148103,0.490021223,-0.386329219,0.868341447,-2.358068791
TZA,2013,-0.039949673,-0.194490542,-0.747523634,0.146837205,1.003398588,-2.358068791
UGA,2013,0.029910723,-0.200547904,-1.161472486,0.215839383,1.110367072,-2.358068791
UKR,2013,1.93437898,-0.989519296,0.985657535,-1.415343189,0.429819904,-2.358068791
UZB,2013,1.537903829,-0.803255416,0.182449788,-0.926614007,0.716758033,-2.358068791
VCT,2013,0.6498221,-0.871400738,0.146781538,-1.019418816,0.654931626,-2.358068791
VEN,2013,0.697678014,-0.8774581,1.848596157,-0.787633954,0.673362987,-2.358068791
VNM,2013,0.766067208,-0.807798438,-0.647464337,-0.678746891,0.599001264,-2.358068791
VUT,2013,0.115853011,-0.703308944,-0.991062497,0.080257417,0.930992321,-2.358068791
WSM,2013,0.989676542,-0.857771674,-1.231957607,-0.278145087,0.93632801,-2.358068791
YEM,2013,-0.807553531,-0.259607183,-0.596829762,0.175142362,0.955049119,-2.358068791
ZAF,2013,1.048380277,-0.548846215,0.757936376,-0.278708045,0.729609622,-2.358068791
ZMB,2013,0.397974139,-0.067285942,-0.269452591,0.536835171,1.038796708,-2.358068791
ZWE,2013,0.704155379,-0.139974285,-0.637382232,0.141662331,0.990206621,-2.358068791
AFG,2014,-1.14607406,-0.02942743,-0.998859325,0.031404791,1.076158028,-2.358068791
AGO,2014,-0.342352487,0.262840284,0.710348838,0.00200788,1.035052212,-2.358068791
ALB,2014,0.997225372,-0.994062317,0.427691406,0.062349659,0.483231354,-2.358068791
ARE,2014,1.79689215,-1.025863467,1.725011947,-1.077535062,0.454904279,-2.358068791
ARM,2014,1.524275701,-0.919859633,0.727421203,-1.506031788,0.591204352,-2.358068791
ATG,2014,1.234040643,-1.021320446,-0.972511422,-1.182299969,0.461371827,-2.358068791
AZE,2014,1.289551497,-0.716938009,0.33802788,-0.882819583,0.664382635,-2.358068791
BDI,2014,-0.868626472,-0.064257261,-1.572912014,0.133376624,1.125962082,-2.358068791
BEN,2014,-0.908140625,0.367329777,-0.076727541,1.028842336,1.017517715,-2.358068791
BFA,2014,-1.366929219,0.43850378,-0.893691761,0.910152028,1.061548804,-2.358068791
BGD,2014,-0.234874635,-0.536731491,-0.597905187,-0.565621654,0.697861343,-2.358068791
BGR,2014,1.571463399,-1.012234403,1.19966703,-0.061611829,0.386513508,-2.358068791
BHR,2014,0.758543791,-1.027377808,1.883637075,-1.111666533,0.391445944,-2.358068791
BHS,2014,1.568152495,-0.927431336,1.603713014,-1.224538642,0.477563129,-2.358068791
BIH,2014,1.252740974,-1.047064234,-0.001716675,-0.101317107,0.379861698,-2.358068791
BLR,2014,1.780166435,-1.078865384,1.335977098,-1.449754442,0.46255772,-2.358068791
BLZ,2014,0.549734993,-0.900173207,-0.069154759,-1.147926894,0.721702882,-2.358068791
BOL,2014,0.641760179,-0.644249665,0.948555386,-0.982726876,0.771802917,-2.358068791
BRA,2014,0.599766398,-0.897144526,1.730254642,-0.138586706,0.515789895,-2.358068791
BRB,2014,1.625311412,-0.927431336,-0.696799441,-1.16108701,0.431553022,-2.358068791
BTN,2014,-0.873482712,-0.620020218,-0.40150577,-0.403650596,0.644025976,-2.358068791
BWA,2014,0.580802312,-0.383783102,0.873320474,-0.172311463,0.824584681,-2.358068791
CAF,2014,-0.883232457,0.797402474,-0.310049869,0.680747876,1.140441748,-2.358068791
CHN,2014,0.773625811,-0.968318529,0.330723954,-1.006575946,0.488313447,-2.358068791
CIV,2014,-0.751369909,0.273440667,0.09569887,0.586088835,0.982611971,-2.358068791
CMR,2014,0.152910996,0.255268581,0.318042906,0.820729045,1.00476033,-2.358068791
COD,2014,0.092700726,0.358243734,-0.210528285,0.825646374,1.141696922,-2.358068791
COG,2014,0.623038806,-0.320180802,0.815830067,0.93709109,0.996449849,-2.358068791
COK,2014,1.482030421,-0.725631445,0.06146452,-0.789098723,0.676373365,-2.358068791
COL,2014,0.676357485,-0.901687548,1.457948171,-1.049468999,0.556706374,-2.358068791
COM,2014,-0.007096855,-0.012769684,-0.830779422,0.553848444,0.926795118,-2.358068791
CPV,2014,-0.210009059,-0.825970523,0.758698135,-1.475161815,0.693352652,-2.358068791
CRI,2014,0.871194074,-1.00314836,1.302280461,-1.08301383,0.521666117,-2.358068791
CUB,2014,1.330310934,-1.056150277,1.34350507,-1.310601383,0.415989474,-2.358068791
CZE,2014,1.638668689,-1.09703747,1.187702932,-0.25993377,0.375940448,-2.358068791
DJI,2014,-0.609648128,-0.114230497,1.36380371,-0.918047037,0.779366136,-2.358068791
DMA,2014,1.842423654,-0.692708561,1.003805325,-1.160210929,0.512541258,-2.358068791
DOM,2014,0.765215899,-0.613962856,1.379755841,-0.833326944,0.703501252,-2.358068791
DZA,2014,0.370863921,-0.757825202,1.045970931,-1.063908186,0.790743899,-2.358068791
ECU,2014,1.014023912,-0.903201888,0.734097798,-0.656578779,0.660836351,-2.358068791
EGY,2014,0.987206498,-0.775997287,-0.180998917,-1.134570124,0.830774745,-2.358068791
ERI,2014,-0.660177709,-0.418612934,-0.357574494,0.49326861,0.959563726,-2.358068791
EST,2014,1.847415922,-1.094008789,0.958503064,-1.474233146,0.424600744,-2.358068791
ETH,2014,-0.948363161,-0.146031647,-1.249298828,1.286905617,0.96071842,-2.358068791
FJI,2014,1.271386369,-0.782054649,0.328797152,-0.69694049,0.770475683,-2.358068791
FSM,2014,0.693805959,-0.69119422,-1.096902201,0.369926421,0.800680232,-2.358068791
GAB,2014,0.674211605,-0.34441025,1.826998046,-0.330174855,0.86092328,-2.358068791
GEO,2014,1.763900216,-0.978918912,0.456548632,-0.850426294,0.59342193,-2.358068791
GHA,2014,0.335129134,-0.279293609,0.293084093,0.869035572,0.926077795,-2.358068791
GIN,2014,-1.026174838,0.509677782,-0.539608212,0.629379802,1.004947656,-2.358068791
GMB,2014,-0.640067732,-0.199033564,0.522015105,0.815045939,1.008980969,-2.358068791
GNB,2014,-0.965718525,0.305241817,-0.231364636,1.444867744,0.977983163,-2.358068791
GNQ,2014,0.930017583,0.321899562,1.03978724,-0.222142682,0.957699306,-2.358068791
GRD,2014,0.788001169,-0.901687548,-0.490228299,-1.002566307,0.639283056,-2.358068791
GTM,2014,-0.193679533,-0.697251582,0.123480672,-0.857370996,0.821412965,-2.358068791
GUY,2014,0.973372563,-0.62759192,-0.916992627,-0.900378832,0.751941897,-2.358068791
HND,2014,-0.027931388,-0.841113928,0.342150341,-0.968241885,0.73321689,-2.358068791
HRV,2014,1.577137325,-1.068265001,0.405286726,-0.109097412,0.384548024,-2.358068791
HTI,2014,-0.216120014,-0.055171218,0.204585611,-0.138411709,0.861313083,-2.358068791
HUN,2014,1.43817319,-1.062207639,1.046239787,-0.20102809,0.325282537,-2.358068791
IDN,2014,0.716584647,-0.707851966,0.257953556,0.017225526,0.684291263,-2.358068791
IND,2014,0.018591088,-0.444356722,-0.649480758,0.537745989,0.708820329,-2.358068791
IRN,2014,0.669933339,-0.900173207,1.162878547,-1.306251719,0.647491713,-2.358068791
IRQ,2014,0.643311277,-0.679079497,1.025224198,-0.654667652,0.891202652,-2.358068791
JAM,2014,1.406236238,-0.901687548,0.345286996,-1.187846335,0.53761796,-2.358068791
JOR,2014,1.588007139,-0.872915078,1.932255229,-0.632775369,0.362853969,-2.358068791
KAZ,2014,1.419973008,-0.947117762,0.45883391,-0.23089927,0.738227213,-2.358068791
KEN,2014,0.45623264,-0.377725741,-0.970450192,0.879383376,0.89696378,-2.358068791
KGZ,2014,1.452136828,-0.788112011,-0.503805535,-0.812748726,0.875197235,-2.358068791
KHM,2014,-0.434166922,-0.638192304,-1.123787816,-0.589555798,0.757229706,-2.358068791
KIR,2014,0.817367451,-0.247492459,0.174518531,0.571070752,0.912284592,-2.358068791
KNA,2014,1.360883217,-0.883515462,-0.716649986,-1.178714868,0.54054512,-2.358068791
KWT,2014,1.511425859,-1.009205722,2.380348812,-1.195720512,0.408807238,-2.358068791
LAO,2014,-0.425828033,-0.291408333,-0.644865394,0.086807209,0.803917448,-2.358068791
LBN,2014,1.474453643,-1.013748743,1.840261616,-1.119068615,0.245827111,-2.358068791
LBR,2014,-0.299505507,0.25072556,0.112860854,0.399422592,1.029004297,-2.358068791
LBY,2014,1.21081921,-0.935003038,1.439755572,-1.128889574,0.735879956,-2.358068791
LCA,2014,0.921559717,-0.819913161,-1.272420457,-1.087612885,0.452981417,-2.358068791
LKA,2014,1.013820824,-1.00314836,-1.284250128,-0.517594071,0.622649446,-2.358068791
LSO,2014,0.566731549,0.28252671,-0.913049404,0.693844311,0.903519638,-2.358068791
LTU,2014,1.996430134,-1.069779341,0.906479399,-1.469896207,0.452879211,-2.358068791
LVA,2014,1.918320114,-1.060693298,0.944298497,-1.4707101,0.424081893,-2.358068791
MAR,2014,-0.426090404,-0.766911245,0.599445676,-0.285864291,0.708017941,-2.358068791
MDA,2014,1.870055925,-0.901687548,-0.196368527,-1.40056177,0.644133725,-2.358068791
MDG,2014,0.126936128,-0.223263011,-0.553140638,0.407138832,0.918044562,-2.358068791
MDV,2014,-0.240153213,-0.984976274,-0.39308161,-1.135316381,0.487248089,-2.358068791
MEX,2014,0.614568496,-0.889572824,1.439038622,-0.277048342,0.64814235,-2.358068791
MHL,2014,0.699826245,-0.59427643,1.277321648,0.316677183,0.917769015,-2.358068791
MKD,2014,1.38882774,-0.974375891,0.466272263,-0.271670713,0.422643031,-2.358068791
MLI,2014,-1.255402606,0.558136678,-0.34423941,0.760034271,1.07973967,-2.358068791
MMR,2014,-0.1071805,-0.324723824,-0.771989544,-0.54079686,0.671986859,-2.358068791
MNE,2014,1.801572723,-1.077351044,0.833126479,-0.181040406,0.482165592,-2.358068791
MNG,2014,0.872393136,-0.835056566,0.953753272,-0.304576022,0.79456345,-2.358068791
MOZ,2014,-0.736570328,0.194694962,-0.582535577,0.721591189,1.015612977,-2.358068791
MRT,2014,-0.167301076,0.144721726,0.148977197,0.318728534,0.957140459,-2.358068791
MUS,2014,0.861442687,-0.919859633,-0.258429489,-1.12741198,0.419921426,-2.358068791
MWI,2014,-0.044611715,-0.271721907,-1.377722449,0.628959415,0.97737108,-2.358068791
MYS,2014,0.921212873,-1.022834786,1.196351138,-1.345602489,0.578468367,-2.358068791
NAM,2014,0.611044127,-0.418612934,-0.047153364,-0.712827514,0.89916587,-2.358068791
NER,2014,-1.454428379,0.340071648,-1.373824035,0.918621802,1.17552473,-2.358068791
NGA,2014,0.065263722,0.792859453,0.004646254,0.379011657,1.067007068,-2.358068791
NIC,2014,0.189596964,-0.838085247,0.484912956,-1.245800938,0.744849119,-2.358068791
NIU,2014,1.476270156,-0.725631445,0.06146452,-0.744817054,1.129717472,-2.358068791
NPL,2014,-0.602208204,-0.577618684,-1.285863265,-0.274683646,0.782873443,-2.358068791
NRU,2014,0.991730958,-0.62759192,2.380348812,-0.434941366,0.954724707,-2.358068791
OMN,2014,0.929339287,-0.974375891,1.490659003,-1.133681365,0.340672064,-2.358068791
PAK,2014,-0.479525583,0.041746573,-0.495560613,-0.149355651,0.953047639,-2.358068791
PAN,2014,1.208700303,-0.8774581,0.873454902,-1.133656279,0.667175192,-2.358068791
PER,2014,0.847975468,-0.895630186,1.35748559,-0.746060497,0.699990722,-2.358068791
PHL,2014,1.185417678,-0.688165539,-0.035189266,0.185244162,0.788190409,-2.358068791
PLW,2014,1.565118591,-0.835056566,1.372900009,-0.728101651,0.572895075,-2.358068791
PNG,2014,-0.815163397,-0.350467612,-1.518603072,-0.853332443,0.825842271,-2.358068791
POL,2014,1.604355511,-1.068265001,0.606032652,-0.333788532,0.374968615,-2.358068791
PRK,2014,1.046720562,-0.804769757,0.637175156,-0.663333886,0.482321766,-2.358068791
PRY,2014,0.813169276,-0.795683714,0.609214116,-0.072668925,0.733656968,-2.358068791
QAT,2014,1.362500153,-1.021320446,2.329624618,-1.201568184,0.309284591,-2.358068791
ROU,2014,1.480771773,-0.994062317,0.314637395,-0.277078247,0.411837248,-2.358068791
RUS,2014,1.972447171,-1.009205722,1.213065028,-1.430082508,0.494097002,-2.358068791
RWA,2014,-0.432919475,-0.391354805,-1.340306635,-0.029946634,0.931988947,-2.358068791
SAU,2014,0.832372909,-0.998605338,1.616797347,-1.209183537,0.660099353,-2.358068791
SDN,2014,0.059113123,-0.115744837,-0.591004546,-0.544634109,1.004098698,-2.358068791
SEN,2014,-0.947233486,-0.351981952,-0.064629014,0.744913802,0.979816455,-2.358068791
SLB,2014,-0.341852585,-0.789626352,-1.119441308,-0.363865969,0.928610014,-2.358068791
SLE,2014,-0.828239513,0.963979927,-0.288855043,0.49544559,0.989916771,-2.358068791
SLV,2014,0.248470038,-0.900173207,0.985612726,-0.500068241,0.684405847,-2.358068791
SOM,2014,-0.927117325,0.951865203,-0.188168415,0.956690218,1.174526806,-2.358068791
SRB,2014,1.810507855,-1.044035553,0.390051545,-0.027911751,0.348683963,-2.358068791
STP,2014,0.074593537,-0.760853883,1.000803098,0.900261923,1.0167726,-2.358068791
SUR,2014,0.585143556,-0.827484864,0.860818663,-0.992731167,0.683565422,-2.358068791
SVK,2014,1.660346063,-1.047064234,0.31911833,-0.222489215,0.377529071,-2.358068791
SVN,2014,1.880830367,-1.103094832,0.299267785,-0.381645021,0.379319618,-2.358068791
SWZ,2014,0.525383487,-0.199033564,-1.063295182,-0.130554905,0.899909814,-2.358068791
SYC,2014,1.305997043,-0.921373974,0.362538599,-0.831766379,0.588410633,-2.358068791
SYR,2014,0.965719518,-0.432241998,0.207094935,-0.821557723,1.078667701,-2.358068791
TCD,2014,-1.277115985,0.859490434,-1.098112053,0.977799868,1.103985032,-2.358068791
TGO,2014,-0.486531248,0.041746573,-0.327077425,0.806650184,0.954196351,-2.358068791
THA,2014,0.904550717,-0.97286155,0.002898689,-0.689587811,0.413998004,-2.358068791
TJK,2014,0.995827024,-0.562475279,-0.906193572,-0.269270382,0.89019371,-2.358068791
TKM,2014,0.883995648,-0.507959022,0.136340958,-0.858241491,0.806166582,-2.358068791
TLS,2014,-0.049676658,-0.355010633,-0.795155982,-0.388934571,0.863946474,-2.358068791
TON,2014,1.038450278,-0.954689464,-1.055274307,-0.402956703,0.886568251,-2.358068791
TTO,2014,1.340301741,-0.842628269,0.292815237,-1.107773486,0.526415034,-2.358068791
TUN,2014,0.57475284,-0.882001121,0.936232813,-1.406725645,0.668547086,-2.358068791
TUR,2014,1.080053366,-0.935003038,1.173946459,-0.716067459,0.580929466,-2.358068791
TUV,2014,0.737543193,-0.736624435,0.533575919,-0.399138029,0.864518641,-2.358068791
TZA,2014,-0.004799031,-0.236892076,-0.715798609,0.115201624,1.002881289,-2.358068791
UGA,2014,0.076732688,-0.253549821,-1.137006576,0.204531682,1.098732132,-2.358068791
UKR,2014,1.954847925,-0.995576657,0.989824805,-1.41650597,0.432026081,-2.358068791
UZB,2014,1.566858973,-0.828999204,0.177968852,-0.940247306,0.724876745,-2.358068791
VCT,2014,0.683480822,-0.880486781,0.164884519,-1.024142332,0.646435781,-2.358068791
VEN,2014,0.723781641,-0.871400738,1.84908906,-0.795354124,0.665571272,-2.358068791
VNM,2014,0.800221833,-0.810827119,-0.616725117,-0.708824197,0.599173541,-2.358068791
VUT,2014,0.150872006,-0.707851966,-0.986581561,0.069282633,0.923799856,-2.358068791
WSM,2014,1.02199273,-0.860800355,-1.242532615,-0.291801853,0.929250642,-2.358068791
YEM,2014,-0.758604336,-0.255064161,-0.569675291,0.164391009,0.94417709,-2.358068791
ZAF,2014,1.080429338,-0.574590003,0.781192433,-0.264604257,0.715335716,-2.358068791
ZMB,2014,0.441523073,-0.109687475,-0.246286152,0.500366092,1.01392382,-2.358068791
ZWE,2014,0.735054034,-0.194490542,-0.644103635,0.118408547,0.97333892,-2.358068791
AFG,2015,-1.109314564,-0.077886325,-0.989180503,0.009995051,1.074225814,-2.358068791
AGO,2015,-0.280381804,0.19015194,0.742387529,-0.025368674,1.035763999,-2.358068791
ALB,2015,1.018728174,-0.998605338,0.472993667,0.048651853,0.471036409,-2.358068791
ARE,2015,1.828025502,-1.028892148,1.738409945,-1.07864814,0.441453621,-2.358068791
ARM,2015,1.544549959,-0.930460017,0.726211351,-1.506316482,0.597139954,-2.358068791
ATG,2015,1.265379141,-1.025863467,-0.98035306,-1.186723158,0.444227993,-2.358068791
AZE,2015,1.314187831,-0.745710478,0.351112212,-0.891122171,0.651033361,-2.358068791
BDI,2015,-0.829762537,-0.120287859,-1.559379588,0.134063647,1.120398831,-2.358068791
BEN,2015,-0.8720248,0.334014286,-0.05302339,0.99625908,1.016710329,-2.358068791
BFA,2015,-1.34867163,0.383987522,-0.866985383,0.886608449,1.051120444,-2.358068791
BGD,2015,-0.187255412,-0.567018301,-0.563267553,-0.590680806,0.684192429,-2.358068791
BGR,2015,1.5818938,-1.019806105,1.214857403,-0.076941917,0.378200999,-2.358068791
BHR,2015,0.8151522,-1.028892148,1.887401061,-1.11434217,0.355511482,-2.358068791
BHS,2015,1.594044909,-0.931974357,1.607208144,-1.226815769,0.474332882,-2.358068791
BIH,2015,1.276141732,-1.048578574,0.013204841,-0.111372607,0.365069213,-2.358068791
BLR,2015,1.804277862,-1.081894065,1.357844065,-1.450819011,0.463565481,-2.358068791
BLZ,2015,0.578879308,-0.912287931,-0.065973295,-1.153216462,0.717237284,-2.358068791
BOL,2015,0.669029026,-0.669993454,0.964059424,-0.991570943,0.762670584,-2.358068791
BRA,2015,0.636230413,-0.903201888,1.742711643,-0.138397149,0.510669169,-2.358068791
BRB,2015,1.649678295,-0.931974357,-0.70033938,-1.163472245,0.419312909,-2.358068791
BTN,2015,-0.840768242,-0.642735325,-0.367450657,-0.414136077,0.629760908,-2.358068791
BWA,2015,0.614412899,-0.391354805,0.908585439,-0.180614196,0.815826801,-2.358068791
CAF,2015,-0.837976324,0.72319979,-0.295800493,0.678723066,1.130567631,-2.358068791
CHN,2015,0.828724227,-0.981947593,0.386332368,-1.009191362,0.481632817,-2.358068791
CIV,2015,-0.719379119,0.231039133,0.114966894,0.564017455,0.970921293,-2.358068791
CMR,2015,0.19553314,0.1886376,0.34501814,0.78442863,0.994816002,-2.358068791
COD,2015,0.158257183,0.308270498,-0.185435044,0.781556581,1.139127433,-2.358068791
COG,2015,0.67807558,-0.347438931,0.836352753,0.909418807,0.981407237,-2.358068791
