country,year,maternal_education_standardized,mcv1_standardized,u5mr_standardized,prop_urban_standardized,vitA_standardized,incidence_standardized
GIN,2026,-0.864578719062628,-0.725777477093016,0.340071648217357,-0.465045439583166,0.487838408546088,-0.871445692762119
GMB,2026,-0.386560117412036,0.593947415173163,-0.368639697658413,0.674501351066472,0.699746458153744,-2.59275575457045
GNB,2026,-0.794463937506832,0.385569800604819,0.0614329994114986,-0.138967739313518,1.24043286361361,-2.00894047555715
GNQ,2026,1.29095764604868,-0.517399862524672,0.0856624471337473,1.15378224732649,-0.323131848250665,0.63517760252687
GRD,2026,0.952519311621211,0.906513837025679,-0.894115845134679,-0.469705612845231,-1.0390919406264,-9.26227244711157
GTM,2026,-0.0434785488196486,0.76759542731345,-0.772968606523437,0.204361563897426,-0.89072142697606,-9.26227244711157
GUY,2026,1.13043207001423,1.04543224673791,-0.700280263356691,-0.904670053757347,-0.941817054231167,-9.26227244711157
HND,2026,0.104461980718616,0.732865824885392,-0.889572823686758,0.48625723689404,-0.993620046596113,-9.26227244711157
HRV,2026,1.68477953942903,0.941243439453736,-1.0743223625689,0.464390270048968,-0.160844131469166,-2.28901610726053
HTI,2026,-0.0574167069527468,-0.100644633387984,-0.202062244567955,0.417340443845432,-0.178440443051047,-9.26227244711157
HUN,2026,1.5263713166355,1.08016184916597,-1.08189406498211,1.10973464812832,-0.251714736496242,-3.16010024663828
IDN,2026,0.925649478204153,0.698136222457335,-0.78356898990192,0.408064906679592,-0.00102484537592867,-0.74732268044228
IND,2026,0.275192827461454,0.941243439453736,-0.623048898742024,-0.555918818193424,0.49882855605102,-0.477331466211655
IRN,2026,0.975278276949123,1.08016184916597,-0.941060400096536,1.27763531363751,-1.30469395789714,-2.34940516960318
IRQ,2026,1.00117372251221,0.489758607888991,-0.748739158801188,1.06644880802107,-0.729976970582185,-1.72048456669975
JAM,2026,1.55313867365659,0.906513837025679,-0.936517378648614,0.408064906679592,-1.21202910249192,-9.26227244711157
JOR,2026,1.82547397171558,0.663406620029277,-0.909259249961085,1.98616088690447,-0.665569347455501,-2.3781371155503
KAZ,2026,1.53624727416199,0.941243439453736,-0.991033636023674,0.477743458819114,-0.300721818294572,-0.17523704809862
KEN,2026,0.652518070988368,0.732865824885392,-0.492815617234937,-0.868015998676878,0.851637275200069,-1.70925551332517
KGZ,2026,1.57667736186721,0.941243439453736,-0.86685771644715,-0.46096778797886,-0.830615623754541,-0.521260600460875
KHM,2026,-0.259503973220393,0.559217812745105,-0.741167456387985,-1.03390024306306,-0.644802295276041,-0.181536936214687
KIR,2026,0.998683700443125,0.906513837025679,-0.368639697658413,0.356534144647148,0.478461252773245,-0.1952635598805
KNA,2026,1.50216152120429,1.01070264430985,-0.910773590443725,-0.720503591189221,-1.20149320796076,-9.26227244711157
KWT,2026,1.75455250001591,1.01070264430985,-1.010720062298,2.38034881177353,-1.2234047150481,-2.07702357035643
LAO,2026,-0.26035699566367,0.524488210317048,-0.451928424203643,-0.503357440920331,-0.0476987387826776,-1.48603010004045
LBN,2026,1.75379190590571,0.489758607888991,-1.03494951002025,1.87660200588767,-1.13514104333299,-0.990042211434448
LBR,2026,-0.0446057450393299,0.274604485529807,0.073547723272623,0.212248010956304,0.282387249330287,-0.860528298204512
LBY,2026,1.55479534412274,0.177192186036475,-0.969832869266706,1.5017717237995,-1.10460927028767,-1.87643854648259
LCA,2026,1.07579316587804,0.975973041881793,-0.780540308936639,-1.26023231178121,-1.11887538608333,-9.26227244711157
LKA,2026,1.20707676215646,1.08016184916597,-1.03494951002025,-1.26780509333207,-0.628663769391786,-3.17730777877775
LSO,2026,0.726292004329671,0.76759542731345,0.232553473949879,-0.819711510441248,0.602295171148593,-0.359864213836779
LTU,2026,2.08385687344613,0.941243439453736,-1.08946576739531,0.939951989570992,-1.46943517441368,-0.628470448502688
LVA,2026,1.97849625443007,0.941243439453736,-1.08189406498211,0.956397024063085,-1.46996822919755,-3.3751236256531
MAR,2026,-0.159685852506322,1.08016184916597,-0.848685630655463,0.722133698927766,-0.372386136138197,-1.0413826902203
MDA,2026,1.98114223155114,0.941243439453736,-0.919859633339568,-0.186062374875343,-1.40353297499874,-0.919524970226121
MDG,2026,0.354358372170652,-0.447940657668557,-0.35803931427993,-0.404059902951726,0.326763103396499,-0.928755350879657
MDV,2026,-0.0608473734243904,1.08016184916597,-1.03797819098553,-0.297548058298579,-1.17375408212861,-1.82964518268813
MEX,2026,0.757767844586777,0.177192186036475,-0.930460016718052,1.50405700107224,-0.276766107858986,-4.57950002596933
MHL,2026,0.859782160336128,0.593947415173163,-0.665450432255959,1.36841907353119,0.208251921466377,-0.73438972148938
MKD,2026,1.50101984382331,0.941243439453736,-1.04100687195081,0.507676110156221,-0.328010240636556,-0.72501796638233
MLI,2026,-1.12378612276653,0.0730033787523025,0.282526709877017,-0.16769053797682,0.659385536824063,-0.667312564572304
MMR,2026,0.0773483093240726,0.559217812745105,-0.459500126616846,-0.7181286951999,-0.610161545823072,-0.673457093917974
MNE,2026,1.9015025080898,0.941243439453736,-1.10460917222171,0.908361391977189,-0.23329875853785,-9.26227244711157
MNG,2026,0.961387054336068,1.04543224673791,-0.901687547547882,0.97078082807388,-0.369723845277882,-2.01698662119205
MOZ,2026,-0.512060620800949,0.663406620029277,-0.0400278129254172,-0.463790777551072,0.532196642402292,-2.22421436799562
MRT,2026,0.102366843271462,0.246651390892589,-0.0385134724427767,0.341836675128329,0.19481128176209,-2.20562568133175
MUS,2026,1.05414978947381,1.08016184916597,-0.901687547547882,-0.273888717121943,-1.13688199577047,-0.988106586456374
MWI,2026,0.201435683695375,0.837054632169564,-0.52915978881831,-1.33103109787796,0.492207386416071,-2.01270004829965
MYS,2026,1.09337127040508,1.01070264430985,-1.01374874326328,1.33212349331704,-1.36156931309734,-1.77462447463065
NAM,2026,0.791607306111486,0.274604485529807,-0.509473362543983,0.186572248656661,-0.762566519722171,-1.01170491465947
NER,2026,-1.37769375940943,0.385569800604819,0.0720333827899824,-1.36047084627389,0.815459767950457,0.629400440157831
NGA,2026,0.312489214583257,-0.378481452812443,0.626281999436419,0.191725324859905,0.354563008727632,0.110463733782761
NIC,2026,0.319674525660833,1.08016184916597,-0.892601504652039,0.532410875931794,-1.25307169500358,-9.26227244711157
NIU,2026,1.63133651292513,1.08016184916597,-0.782110736103822,0.140911512560086,-0.777176298418593,0.935266749788088
NPL,2026,-0.383634059604157,0.837054632169564,-0.700280263356691,-1.19754401953479,-0.37855465901052,-0.185760285065236
NRU,2026,1.15784043653675,0.770167990456269,-0.69725158239141,2.38034881177353,-0.55067836036236,-0.833416453384029
OMN,2026,1.23321266857179,1.08016184916597,-0.975890231197268,1.72805898315936,-1.15637958905397,-9.26227244711157
PAK,2026,-0.245484753877257,0.455029005460934,-0.124830879953287,-0.44680803075951,-0.164655877483134,-0.0292129644682844
PAN,2026,1.35297719414022,1.01070264430985,-0.919859633339568,0.949093098661965,-1.17180568063307,-9.26227244711157
PER,2026,0.945891424276121,0.593947415173163,-0.942574740579177,1.39897905588435,-0.788378895587963,-5.06801822930887
PHL,2026,1.35201042223487,0.246651390892589,-0.733595753974783,0.0121294168372655,0.160294239745684,-0.226167138342312
PLW,2026,1.6653460127337,1.01070264430985,-0.880486780790915,1.50522204438776,-0.777519656103553,-0.830250201974751
PNG,2026,-0.710687657761071,-1.07307350137359,-0.457985786134205,-1.50686301980432,-0.888074321652554,-1.74502815895527
POL,2026,1.71765618765533,0.871784234597622,-1.07735104353418,0.589632426466951,-0.374605407473162,-1.7391188566193
PRK,2026,1.38194249843557,1.04543224673791,-0.882001121273555,0.683597650799156,-0.633736347681943,-1.59682742057402
PRY,2026,0.981734451861835,0.663406620029277,-0.848685630655463,0.672171264435439,-0.0871117123621021,-9.26227244711157
QAT,2026,1.60749185445044,1.08016184916597,-1.0516072553293,2.34396361284279,-1.22579442766406,-2.51832489801988
ROU,2026,1.56267471346528,0.76759542731345,-1.03646385050289,0.322882316572047,-0.345122905740335,-0.642341028823649
RUS,2026,2.04367329672243,0.941243439453736,-1.05615027677722,1.24160858957309,-1.42999321139508,-1.82198313733706
RWA,2026,-0.261377995354487,0.975973041881793,-0.509473362543983,-1.32480259707578,-0.137342381927769,-0.375900461242042
SAU,2026,1.19024869216624,0.941243439453736,-1.03343516953761,1.66631168743701,-1.25727843845134,-1.18610434175507
SDN,2026,0.385851477141311,0.76759542731345,-0.259607182908295,-0.53512727594729,-0.64918218883091,-0.688701467187346
SEN,2026,-0.773305123670709,0.732865824885392,-0.542788853162075,0.0347133334149626,0.626516777106664,-0.996097712580067
SLB,2026,-0.182401815032591,0.455029005460934,-0.841113928242261,-1.01575245295598,-0.405108260317474,-9.26227244711157
SLE,2026,-0.60511443664694,0.274604485529807,0.550564975304392,-0.196906239581301,0.364280500374385,-0.688892265331941
SLV,2026,0.405496271638674,0.489758607888991,-0.942574740579177,1.15911456096289,-0.555815276251503,-9.26227244711157
SOM,2026,-0.75264318543603,-0.760507079521073,0.647482766193386,-0.05934150963382,0.865365187855678,0.927598283792261
SRB,2026,1.92409791090718,0.941243439453736,-1.05766461725986,0.420387480209089,-0.0707709348807867,-3.13163720295692
STP,2026,0.324146903104267,0.941243439453736,-0.886544142721477,1.19729213422519,0.734267986634791,-0.383481213555162
SUR,2026,0.739340878290071,-0.135374235816041,-0.869886397412431,0.861087518982208,-1.02654585666256,-9.26227244711157
SVK,2026,1.75031595300676,0.941243439453736,-1.05615027677722,0.306974994379424,-0.26559109491645,-1.48869950330031
